sku,name,brand,category_id,vehicle_type,product_type,compatible_makes,compatible_models,fitment_year_range,item_number,primary_image,gallery_images,custom_attributes,Year,Make,Model,Position,Vendor Part Number
270696,Shinko 777 Cruiser Tires,Shinko Tires,1,Street Bike,Cruiser Tire / Harley Tire / Dot Tire,Harley-Davidson,Harley Sportster / Harley Fxfxr / Harley Street / Harley Touring / Harley V Rod / Harley Softail / Harley Dyna / Harley Dyna Fat Bo / Harley Dyna Street / Harley Dyna Super / Harley Dyna Switch / Harley Softail Del / Harley Softail Deu / Harley Softail Fat / Harley Softail Her / Harley Softail Nig / Harley Sportster 1 / Harley Sportster 8 / Harley Sportster I / Harley Touring Ele / Harley Touring Roa / Harley Touring Str,1990 - 2025,P72274,https://americaapi.kaafifoods.com/storage/products/shinko777_cruiser_tires.webp,['https://americaapi.kaafifoods.com/storage/products/shinko777_cruiser_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Cruiser Tire / Harley Tire / Dot Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley Sportster / Harley Fxfxr / Harley Street / Harley Touring / Harley V Rod / Harley Softail / Harley Dyna / Harley Dyna Fat Bo / Harley Dyna Street / Harley Dyna Super / Harley Dyna Switch / Harley Softail Del / Harley Softail Deu / Harley Softail Fat / Harley Softail Her / Harley Softail Nig / Harley Sportster 1 / Harley Sportster 8 / Harley Sportster I / Harley Touring Ele / Harley Touring Roa / Harley Touring Str"", ""Tire Size"": ""150/90B15 80H Reinforced; 160/80-15 74H; 170/80B15 83H Reinforced; 170/80B15 83H TL Reflective Sidewall; 180/70B15 82H Reinforced; 130/90B16 73H Reinforced; MU85B16 77H Reinforced; 140/90B16 77H Reinforced; 150/80-16 71H Reinforced; 150/80B16 77H Reinforced; 170/70-16 75H; 180/65B16 81H Reinforced; 120/90-17 64H; 130/80-17 65H; 130/80B17 65H TL Reflective Sidewall; 140/80-17 69H; 160/70B17 79H Reinforced; 180/60B17 81V TL; 200/55R17 78V TL; 120/90-18 65H; 130/70B18 69H Reinforced; 140/70B18 72H Reinforced; 150/70B18 76H Reinforced; 160/60R18 70V; 180/55-18 84H; 240/40R18 79V; 100/90-19 61H Reinforced; 110/90-19 62H; 130/60-19 67H; 80/90-21 54H Reinforced; 90/90-21 54H; 120/70-21 68V Reinforced; 130/60-23 75H; 120/50-26 73H Reinforced; 140/40B30 57H TL""}",1990 - 2025,Harley-Davidson,Harley Sportster / Harley Fxfxr / Harley Street / Harley Touring / Harley V Rod / Harley Softail / Harley Dyna / Harley Dyna Fat Bo / Harley Dyna Street / Harley Dyna Super / Harley Dyna Switch / Harley Softail Del / Harley Softail Deu / Harley Softail Fat / Harley Softail Her / Harley Softail Nig / Harley Sportster 1 / Harley Sportster 8 / Harley Sportster I / Harley Touring Ele / Harley Touring Roa / Harley Touring Str,"Front, Rear",270696
1841637,Bridgestone Battlax BT46 Sport Touring Tires,Bridgestone,1,Street Bike,Sport Touring Bias Dot / Cruiser Tire / Harley Tire / Vintage Tire,Harley-Davidson,Touring,1990 - 2025,P865273,https://americaapi.kaafifoods.com/storage/products/bridgestone_battlax_bt46_sport_touring_tires.webp,['https://americaapi.kaafifoods.com/storage/products/bridgestone_battlax_bt46_sport_touring_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Sport Touring Bias Dot / Cruiser Tire / Harley Tire / Vintage Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Touring"", ""Tire Size"": ""120/80B17 61H; 100/90B16 54H; 110/90B16 59V; 120/80B16 60V; 130/90B16 67H; 130/90B16 67V; 150/80B16 71V; 100/80B17 52H; 110/70B17 54H; 110/80B17 57H; 110/80B17 57V; 120/70B17 58H; 120/90B17 64V; 130/70B17 62H; 130/80B17 65H; 130/90B17 68V; 140/70B17 66H; 140/80B17 69V; 150/70B17 69H; 150/70B17 69V; 90/90B18 51H; 100/80B18 53H; 100/90B18 56H; 100/90B18 56V; 110/80B18 58H; 110/80B18 58V; 110/90B18 61H; 110/90B18 61V; 120/80B18 62H; 120/90B18 65V; 130/70B18 63H; 130/80B18 66V; 140/70B18 67H; 140/70B18 67V; 150/70B18 70H; 4.00-18 64H; 100/90B19 57H; 100/90B19 57V; 3.25-19 54H; 90/90B21 54H""}",1990 - 2025,Harley-Davidson,Touring,"Front, Rear",1841637
10375972,Michelin Power 6 Tires,Michelin Tires,1,Street Bike,Dot Tire / Sportbike Tire,Honda,"Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale",1998 - 2025,P1083803,https://americaapi.kaafifoods.com/storage/products/michelin_power6_tires.webp,['https://americaapi.kaafifoods.com/storage/products/michelin_power6_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Dot Tire / Sportbike Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale"", ""Tire Size"": ""110/70ZR17 54W; 120/70ZR17 58W; 140/70ZR17 66W; 150/60ZR17 66W; 160/60ZR17 69W; 180/55ZR17 73W; 190/50ZR17 73W; 190/55ZR17 75W; 200/55ZR17 78W; 240/45ZR17 82W""}",1998 - 2025,Honda,"Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale","Front, Rear",10375972
10089759,Pirelli Diablo Rosso IV Tires,Pirelli,1,Street Bike,Hypersport Dot / Dot Tire / Sportbike Tire / Multi Compound Tire,Honda,"Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale",1998 - 2025,P921242,https://americaapi.kaafifoods.com/storage/products/pirelli_diablo_rosso_iv_tires.webp,['https://americaapi.kaafifoods.com/storage/products/pirelli_diablo_rosso_iv_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Hypersport Dot / Dot Tire / Sportbike Tire / Multi Compound Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale"", ""Tire Size"": ""110/70R17 54H; 110/70ZR17 54W; 120/60ZR17 55W; 120/70ZR17 58W; 140/70R17 66H; 150/60R17 66H; 150/60ZR17 66W; 160/60ZR17 69W; 180/55ZR17 73W; 180/60ZR17 75W; 190/50ZR17 73W; 190/55ZR17 75W; 200/55ZR17 78W; 200/60ZR17 80W""}",1998 - 2025,Honda,"Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale","Front, Rear",10089759
10482241,Dunlop Sportmax Q5A Tires,Dunlop,1,Dirt Bike,Hypersport Dot / Dot Tire / Touring Tire / Sportbike Tire,Honda,"BMW R1200GS / R1250GS / F850GS, KTM 1290 Super Adventure / 890 Adventure, Honda Africa Twin / CRF300L, Yamaha Ténéré 700, Triumph Tiger 900 / 1200, Suzuki V-Strom 650, Kawasaki KLR650",2000 - 2025,P1132893,https://americaapi.kaafifoods.com/storage/products/dunlop11070_r17_mc54_h_dun_sportmax_q5_abltl_1800x1800.webp,"['https://americaapi.kaafifoods.com/storage/products/dunlop11070_r17_mc54_h_dun_sportmax_q5_abltl_1800x1800.webp', 'https://americaapi.kaafifoods.com/storage/products/dunlop11070_r17_mc54_h_dun_sportmax_q5_abltl.webp']","{""Wheel Location"": ""Front; Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Hypersport Dot / Dot Tire / Touring Tire / Sportbike Tire"", ""Make"": ""Honda"", ""Model"": ""BMW R1200GS / R1250GS / F850GS, KTM 1290 Super Adventure / 890 Adventure, Honda Africa Twin / CRF300L, Yamaha T\u00e9n\u00e9r\u00e9 700, Triumph Tiger 900 / 1200, Suzuki V-Strom 650, Kawasaki KLR650"", ""Tire Size"": ""140/70R17 66H TL; 130/70ZR16 61W TL; 110/70R17 54H TL; 120/60ZR17 55W TL; 120/70ZR17 58W TL; 150/60R17 66H TL; 160/60ZR17 69W TL; 180/55ZR17 73W TL; 190/50ZR17 73W TL; 190/55ZR17 75W TL; 200/55ZR17 78W TL""}",2000 - 2025,Honda,"BMW R1200GS / R1250GS / F850GS, KTM 1290 Super Adventure / 890 Adventure, Honda Africa Twin / CRF300L, Yamaha Ténéré 700, Triumph Tiger 900 / 1200, Suzuki V-Strom 650, Kawasaki KLR650","Front, Rear",10482241
594633,Shinko 705 Dual Sport Tires,Shinko Tires,1,Dirt Bike,80 On Road 20 Off Road / Dual Sport Tire / Touring Tire / Dot Tire,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450",1995 - 2025,P148939,https://americaapi.kaafifoods.com/storage/products/shinko705_dual_sport_tires.webp,['https://americaapi.kaafifoods.com/storage/products/shinko705_dual_sport_tires.webp'],"{""Wheel Location"": ""Front; Front/Rear; Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""80 On Road 20 Off Road / Dual Sport Tire / Touring Tire / Dot Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450"", ""Tire Size"": ""120/70R17 58H TL; 120/90-17 64H TT; 130/80-17 65H TL; 130/90-17 68H TT; 140/80-17 69H TT; 150/70R17 69H TL; 170/60R17 72H TL; 120/80-18 62H TT; 150/70R18 70V TL; 4.10x18 59P TT; 110/80-19 59Q TL; 110/80R19 59H TL; 120/70R19 60H TL; 90/90-21 54H TL""}",1995 - 2025,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450","Front, Rear",594633
10390105,Bridgestone Battlax Hypersport S23 Tires,Bridgestone,1,Street Bike,Sportbike Tire / Hypersport Dot / Dot Tire / Multi Compound Tire,Honda,"Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale",1998 - 2025,P1089431,https://americaapi.kaafifoods.com/storage/products/bridgestone_battlax_hypersport_s23_tires.webp,['https://americaapi.kaafifoods.com/storage/products/bridgestone_battlax_hypersport_s23_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Sportbike Tire / Hypersport Dot / Dot Tire / Multi Compound Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale"", ""Tire Size"": ""140/70R17 66H TL; 110/70R17 54H TL; 120/70ZR17 58W TL; 150/60R17 66H TL; 160/60ZR17 69W TL; 180/55ZR17 73W TL; 190/50ZR17 73W TL; 190/55ZR17 75W TL; 200/55ZR17 78W TL""}",1998 - 2025,Honda,"Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale","Front, Rear",10390105
158448,Dunlop D404 Tires,Dunlop,1,Street Bike,Customcruisertouring Bi / Cruiser Tire / Dot Tire,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard",1990 - 2025,P209884,https://americaapi.kaafifoods.com/storage/products/DT-D404-025_is.webp,"['https://americaapi.kaafifoods.com/storage/products/DT-D404-025_is.webp', 'https://americaapi.kaafifoods.com/storage/products/Dunlop_D404_Tires.webp', 'https://americaapi.kaafifoods.com/storage/products/dunlop_d404_tires.webp']","{""Wheel Location"": ""Rear; Front"", ""Type"": ""Street Bike"", ""Product Type"": ""Customcruisertouring Bi / Cruiser Tire / Dot Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard"", ""Tire Size"": ""130/90-15 66H; 140/90-15 70H; 150/90-15 74H; 150/90-15 74H WWW; 170/80-15 77H; 130/90-16 67H; 140/90B16 71H; 150/80-16 71H; 150/80-16 71H WWW; 120/90-17 64S TT; 130/90-17 68H; 140/80-17 69H; 140/80-17 69H WWW; 150/80-17 72H; 100/90-18 56H; 110/90-18 61H; 120/90-18 65H; 130/70-18 63H; 100/90-19 57H; 110/90-19 62H; 80/90-21 48H""}",1990 - 2025,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard","Front, Rear",158448
1588626,Michelin Anakee Adventure Tires,Michelin Tires,1,Dirt Bike,80 On Road 20 Off Road / Dual Sport Tire / Touring Tire / Multi Compound Tire,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450",1995 - 2025,P647865,https://americaapi.kaafifoods.com/storage/products/michelin_anakee_adventure_tires.webp,['https://americaapi.kaafifoods.com/storage/products/michelin_anakee_adventure_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""80 On Road 20 Off Road / Dual Sport Tire / Touring Tire / Multi Compound Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450"", ""Tire Size"": ""120/70 R17 58V; 130/80R17 65H TL/TT; 140/80R17 69H; 150/70R17 69V TL/TT; 160/60 R17 69H TL/TT; 170/60R17 72V; 180/55 R17 73V TL/TT; 110/80 R18 58V TL/TT; 150/70R18 70V TL/TT; 100/90-19 57V; 110/80R19 59V TL/TT; 120/70R19 60V TL/TT; 90/90-21 54V""}",1995 - 2025,Honda,"Honda CRF250R / CRF450R, Yamaha YZ250F / YZ450F, KTM 250 SX-F / 450 SX-F, Kawasaki KX250 / KX450, Suzuki RM-Z250 / RM-Z450, Husqvarna FC 250 / FC 450","Front, Rear",1588626
10482253,Dunlop AE2 Tires,Dunlop,1,Street Bike,Customcruisertouring Bi / Customcruisertouring Ra / Dot Tire / Multi Compound Tire,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard",1990 - 2025,P1132895,https://americaapi.kaafifoods.com/storage/products/dunlop_ae2_tires.webp,['https://americaapi.kaafifoods.com/storage/products/dunlop_ae2_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Customcruisertouring Bi / Customcruisertouring Ra / Dot Tire / Multi Compound Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard"", ""Tire Size"": ""130/90B16 73H TL; MT90B16 72H TL; MT90B16 72H WWW TL; MT90B16 74H TL; MT90B16 74H WWW TL; MU85B16 77H TL; MU85B16 77H WWW TL; 150/80B16 77H TL; 180/65B16 81H TL; 180/70B16 77H TL; 130/80B17 65H TL; 140/75R17 67V TL; 160/70B17 73V TL; 200/55R17 78V TL; 130/70B18 63H TL; 160/60R18 70V TL; 180/55B18 80H TL; 240/40R18 79V TL; 100/90-19 57H TL; 110/90B19 62H TL; 130/60B19 67H TL; MH90-21 54H TL; 90/90-21 54H TL; 120/70B21 68H TL; 130/60B21 69H TL""}",1990 - 2025,Harley-Davidson,"Harley (Sportster, Softail, Dyna, Street Glide, Road King, Fat Boy), Honda Shadow / VTX, Yamaha V-Star / Bolt, Indian Scout / Chief, Kawasaki Vulcan, Suzuki Boulevard","Front, Rear",10482253
1790985,Michelin Commander III Touring Tires,Michelin Tires,1,Dirt Bike,Cruiser Tire / Harley Tire / Touring Tire / Dot Tire,Harley-Davidson,Harley Sportster / Harley Fxfxr / Harley Street / Harley Touring / Harley V Rod / Harley Softail / Harley Dyna / Harley Dyna Fat Bo / Harley Dyna Street / Harley Dyna Super / Harley Dyna Switch / Harley Softail Del / Harley Softail Deu / Harley Softail Fat / Harley Softail Her / Harley Softail Nig / Harley Sportster 1 / Harley Sportster 8 / Harley Sportster I / Harley Touring Ele / Harley Touring Roa / Harley Touring Str / Touring,1990 - 2025,P836177,https://americaapi.kaafifoods.com/storage/products/michelin_commander_iii_touring_tires.webp,['https://americaapi.kaafifoods.com/storage/products/michelin_commander_iii_touring_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Cruiser Tire / Harley Tire / Touring Tire / Dot Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley Sportster / Harley Fxfxr / Harley Street / Harley Touring / Harley V Rod / Harley Softail / Harley Dyna / Harley Dyna Fat Bo / Harley Dyna Street / Harley Dyna Super / Harley Dyna Switch / Harley Softail Del / Harley Softail Deu / Harley Softail Fat / Harley Softail Her / Harley Softail Nig / Harley Sportster 1 / Harley Sportster 8 / Harley Sportster I / Harley Touring Ele / Harley Touring Roa / Harley Touring Str / Touring"", ""Tire Size"": ""MT90 B 16 72H TL/TT; MU85 B 16 77H Reinforced TL/TT; 130/90 B 16 73H Reinforced TL/TT; 180/65 B 16 81H Reinforced TL/TT; 130/80 B 17 65H TL/TT; 130/70 B 18 63H TL/TT; 180/55 B 18 80H Reinforced TL/TT; 120/70 R 19 60V TL/TT; 130/60B19 61H TL/TT; MH90 21 54H TL/TT; 120/70 B 21 68H Reinforced TL/TT""}",1990 - 2025,Harley-Davidson,Harley Sportster / Harley Fxfxr / Harley Street / Harley Touring / Harley V Rod / Harley Softail / Harley Dyna / Harley Dyna Fat Bo / Harley Dyna Street / Harley Dyna Super / Harley Dyna Switch / Harley Softail Del / Harley Softail Deu / Harley Softail Fat / Harley Softail Her / Harley Softail Nig / Harley Sportster 1 / Harley Sportster 8 / Harley Sportster I / Harley Touring Ele / Harley Touring Roa / Harley Touring Str / Touring,"Front, Rear",1790985
10005454,Dunlop Roadsmart 4 Tires,Dunlop,1,Dirt Bike,Sport Touring Radial Do / Dual Road Radial Dot / Touring Tire / Multi Compound Tire,Honda,"BMW R1200GS / R1250GS / F850GS, KTM 1290 Super Adventure / 890 Adventure, Honda Africa Twin / CRF300L, Yamaha Ténéré 700, Triumph Tiger 900 / 1200, Suzuki V-Strom 650, Kawasaki KLR650",2000 - 2025,P875049,https://americaapi.kaafifoods.com/storage/products/dunlop_roadsmart4.webp,['https://americaapi.kaafifoods.com/storage/products/dunlop_roadsmart4.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Sport Touring Radial Do / Dual Road Radial Dot / Touring Tire / Multi Compound Tire"", ""Make"": ""Honda"", ""Model"": ""BMW R1200GS / R1250GS / F850GS, KTM 1290 Super Adventure / 890 Adventure, Honda Africa Twin / CRF300L, Yamaha T\u00e9n\u00e9r\u00e9 700, Triumph Tiger 900 / 1200, Suzuki V-Strom 650, Kawasaki KLR650"", ""Tire Size"": ""120/70ZR17; 160/60ZR17; 170/60ZR17; 180/55ZR17; 190/50ZR17; 190/55ZR17; 120/70ZR18; 120/70ZR19 60W""}",2000 - 2025,Honda,"BMW R1200GS / R1250GS / F850GS, KTM 1290 Super Adventure / 890 Adventure, Honda Africa Twin / CRF300L, Yamaha Ténéré 700, Triumph Tiger 900 / 1200, Suzuki V-Strom 650, Kawasaki KLR650","Front, Rear",10005454
817463,Michelin Commander II Tires,Michelin Tires,1,Street Bike,Customcruisertouring Bi / Customcruisertouring Ra / Cruiser Tire / Harley Tire,Harley-Davidson,Harley Sportster / Harley Fxfxr / Harley Street / Harley Touring / Harley V Rod / Harley Softail / Harley Dyna / Harley Dyna Fat Bo / Harley Dyna Street / Harley Dyna Super / Harley Dyna Switch / Harley Softail Del / Harley Softail Deu / Harley Softail Fat / Harley Softail Her / Harley Softail Nig / Harley Sportster 1 / Harley Sportster 8 / Harley Sportster I / Harley Touring Ele / Harley Touring Roa / Harley Touring Str,1990 - 2025,P210011,https://americaapi.kaafifoods.com/storage/products/michelin_commander_iii_touring_tires.webp,"['https://americaapi.kaafifoods.com/storage/products/michelin_commander_iii_touring_tires.webp', 'https://americaapi.kaafifoods.com/storage/products/michelin_commander_ii_front_tires.webp', 'https://americaapi.kaafifoods.com/storage/products/michelin_commander_2-9b550.webp', 'https://americaapi.kaafifoods.com/storage/products/michelin_commander_ii_rear_tires.webp']","{""Wheel Location"": ""Front; Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Customcruisertouring Bi / Customcruisertouring Ra / Cruiser Tire / Harley Tire"", ""Make"": ""Harley-Davidson"", ""Model"": ""Harley Sportster / Harley Fxfxr / Harley Street / Harley Touring / Harley V Rod / Harley Softail / Harley Dyna / Harley Dyna Fat Bo / Harley Dyna Street / Harley Dyna Super / Harley Dyna Switch / Harley Softail Del / Harley Softail Deu / Harley Softail Fat / Harley Softail Her / Harley Softail Nig / Harley Sportster 1 / Harley Sportster 8 / Harley Sportster I / Harley Touring Ele / Harley Touring Roa / Harley Touring Str"", ""Tire Size"": ""170/80B15 77H TL/TT; 130/90B16 73H TL/TT; 130/90B16 73H TL/TT Reinforced; 140/90B16 77H TL/TT; 150/80B16 77H TL/TT; 180/65B16 81H TL/TT; 120/90B17 64S TL/TT; 130/80B17 65H TL/TT; 140/80B17 69H TL/TT; 160/70B17 73V TL/TT; 110/90B18 61H TL/TT; 150/70B18 76H TL/TT; 240/40R18 79V TL; 100/90B19 57H TL/TT; 120/70ZR19 60W TL/TT; 80/90-21 54H TL/TT Reinforced; 90/90-21 54H TL/TT""}",1990 - 2025,Harley-Davidson,Harley Sportster / Harley Fxfxr / Harley Street / Harley Touring / Harley V Rod / Harley Softail / Harley Dyna / Harley Dyna Fat Bo / Harley Dyna Street / Harley Dyna Super / Harley Dyna Switch / Harley Softail Del / Harley Softail Deu / Harley Softail Fat / Harley Softail Her / Harley Softail Nig / Harley Sportster 1 / Harley Sportster 8 / Harley Sportster I / Harley Touring Ele / Harley Touring Roa / Harley Touring Str,"Front, Rear",817463
1597144,Bridgestone Battlax Hypersport S22 Tires,Bridgestone,1,Street Bike,Hypersport Dot / Sportbike Tire / Multi Compound Tire / Dot Tire,Honda,"Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale",1998 - 2025,P675702,https://americaapi.kaafifoods.com/storage/products/bridgestone_battlax_s22_foe.webp,"['https://americaapi.kaafifoods.com/storage/products/bridgestone_battlax_s22_foe.webp', 'https://americaapi.kaafifoods.com/storage/products/bridgestone_battlax_hypersport_s22_tires.webp']","{""Wheel Location"": ""Front; Rear"", ""Type"": ""Street Bike"", ""Product Type"": ""Hypersport Dot / Sportbike Tire / Multi Compound Tire / Dot Tire"", ""Make"": ""Honda"", ""Model"": ""Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale"", ""Tire Size"": ""140/70R17 66H TL; 110/70R17 54H TL; 120/70ZR17 58W 4/32\"" Depth; 120/70ZR17 58W 5/32\"" Depth; 150/60R17 66H TL; 160/60ZR17; 180/55ZR17; 180/60ZR17; 190/50ZR17 73W; 190/50ZR17 73W Hayabusa; 190/55ZR17; 200/55ZR17""}",1998 - 2025,Honda,"Honda CBR600RR / CBR1000RR, Yamaha YZF-R6 / YZF-R1 / MT-07 / MT-09, Kawasaki Ninja 650 / ZX-6R / ZX-10R, Suzuki GSX-R600 / GSX-R1000, BMW S1000RR, Ducati Monster / Panigale","Front, Rear",1597144
10144084,Michelin Road 6 GT Tires,Michelin Tires,1,Dirt Bike,Dot Tire / Sportbike Tire / Touring Tire / Multi Compound Tire,Honda,"BMW R1200GS / R1250GS / F850GS, KTM 1290 Super Adventure / 890 Adventure, Honda Africa Twin / CRF300L, Yamaha Ténéré 700, Triumph Tiger 900 / 1200, Suzuki V-Strom 650, Kawasaki KLR650",2000 - 2025,P955305,https://americaapi.kaafifoods.com/storage/products/michelin_road6_gt_tires.webp,['https://americaapi.kaafifoods.com/storage/products/michelin_road6_gt_tires.webp'],"{""Wheel Location"": ""Front; Rear"", ""Type"": ""Dirt Bike"", ""Product Type"": ""Dot Tire / Sportbike Tire / Touring Tire / Multi Compound Tire"", ""Make"": ""Honda"", ""Model"": ""BMW R1200GS / R1250GS / F850GS, KTM 1290 Super Adventure / 890 Adventure, Honda Africa Twin / CRF300L, Yamaha T\u00e9n\u00e9r\u00e9 700, Triumph Tiger 900 / 1200, Suzuki V-Strom 650, Kawasaki KLR650"", ""Tire Size"": ""120/70ZR17 58W; 180/55ZR17 73W; 190/50ZR17 73W; 190/55ZR17 75W""}",2000 - 2025,Honda,"BMW R1200GS / R1250GS / F850GS, KTM 1290 Super Adventure / 890 Adventure, Honda Africa Twin / CRF300L, Yamaha Ténéré 700, Triumph Tiger 900 / 1200, Suzuki V-Strom 650, Kawasaki KLR650","Front, Rear",10144084
